gender (m=1 f=0),NE,MW,S,W,MD,Opioid,NonOpioid,over
1,1,0,0,0,1,106,16,1
1,0,1,0,0,1,0,12,0
0,0,0,1,0,0,13,0,1
1,0,0,1,0,1,0,255,0
0,1,0,0,0,0,0,547,0
1,0,0,1,0,1,0,463,0
0,0,0,0,1,0,12,168,1
0,0,0,1,0,1,263,5979,1
0,0,0,1,0,1,0,12,0
1,0,0,1,0,1,47,44,1
1,0,0,0,1,1,0,170,0
1,0,0,1,0,1,0,123,0
1,0,1,0,0,1,0,43,0
1,0,0,1,0,1,19,112,1
1,0,0,1,0,1,0,5982,0
1,0,0,0,1,1,0,541,0
1,1,0,0,0,0,17,54,1
1,0,0,1,0,1,164,126,1
1,0,0,0,1,1,16,25,1
1,1,0,0,0,1,0,863,0
0,1,0,0,0,1,108,890,1
1,0,0,1,0,1,119,72,1
0,0,0,0,1,0,31,0,1
1,0,0,1,0,1,41,0,1
0,1,0,0,0,1,204,3119,1
1,0,0,1,0,1,0,2010,1
1,0,1,0,0,1,82,873,1
0,0,1,0,0,0,0,187,0
1,0,0,1,0,1,0,2701,0
1,0,1,0,0,1,0,70,0
1,0,0,0,1,1,22,88,1
1,0,0,1,0,1,0,1795,0
1,0,1,0,0,1,20,1422,1
1,0,0,0,0,1,0,4903,0
0,1,0,0,0,0,0,524,0
1,0,0,1,0,1,0,15,0
1,0,1,0,0,1,38,73,1
0,0,0,0,1,0,122,1386,1
1,0,0,0,1,1,42,348,1
1,1,0,0,0,1,154,1343,1
0,0,0,0,1,1,12,1157,1
0,0,0,0,1,1,0,11,0
0,0,1,0,0,1,0,402,0
1,1,0,0,0,1,281,5387,1
0,0,1,0,0,1,0,1445,0
0,1,0,0,0,1,27,431,1
1,1,0,0,0,1,251,343,1
0,0,0,1,0,1,72,1043,1
1,0,0,0,1,1,519,6449,1
0,1,0,0,0,0,18,2265,1
0,1,0,0,0,1,11,0,1
0,1,0,0,0,0,0,79,1
0,0,1,0,0,1,698,10242,1
1,1,0,0,0,1,0,1350,0
0,0,1,0,0,1,0,134,0
0,0,1,0,0,0,23,582,1
1,1,0,0,0,1,296,5682,1
1,0,0,1,0,1,117,156,1
0,1,0,0,0,1,0,3817,0
0,0,1,0,0,1,0,18,0
1,0,0,1,0,1,46,94,1
1,0,0,1,0,0,0,346,0
0,1,0,0,0,1,0,1114,0
1,1,0,0,0,1,11,1299,1
1,0,0,1,0,0,33,133,1
1,0,0,0,1,1,0,221,0
1,0,1,0,0,1,92,3508,1
1,0,0,0,1,1,0,2202,0
0,0,0,1,0,0,0,75,0
0,0,1,0,0,1,0,48,0
1,0,0,1,0,1,0,15,0
1,1,0,0,0,1,0,12,0
0,0,1,0,0,1,109,816,1
1,0,0,0,1,1,223,5452,1
1,1,0,0,0,1,36,4605,1
1,0,0,1,0,1,19,0,1
1,0,0,0,0,1,471,19760,1
1,0,0,1,0,1,0,11,0
0,0,0,1,0,0,0,49,1
1,1,0,0,0,1,0,408,0
1,0,0,1,0,1,178,256,1
0,0,0,1,0,1,573,8109,1
1,0,0,1,0,1,75,3074,1
1,0,0,1,0,1,0,93,1
1,0,1,0,0,1,0,22,0
0,1,0,0,0,0,14,16,1
0,1,0,0,0,1,0,213,0
1,1,0,0,0,1,0,119,0
1,1,0,0,0,1,0,13,0
1,0,0,1,0,0,0,1380,0
0,0,0,0,1,1,0,13,0
0,1,0,0,0,1,0,707,0
1,0,0,0,1,1,290,12004,1
1,1,0,0,0,1,16,366,1
1,0,0,0,1,1,0,30,0
1,0,0,1,0,0,48,190,1
0,0,0,0,1,0,0,24,0
0,0,0,1,0,0,0,1775,0
0,1,0,0,0,1,15,1291,1
0,0,0,1,0,1,0,1686,0
1,1,0,0,0,1,39,1058,1
1,1,0,0,0,1,0,1718,0
1,0,0,1,0,1,157,326,1
1,1,0,0,0,1,0,22,0
1,0,0,1,0,0,0,500,0
1,0,1,0,0,1,0,577,1
1,0,0,0,1,1,0,85,0
1,1,0,0,0,0,13,32,1
0,0,1,0,0,0,0,24,0
1,0,1,0,0,1,0,24,0
1,0,0,1,0,1,15,54,1
0,1,0,0,0,1,0,295,0
0,0,0,1,0,0,0,11,0
0,0,0,1,0,1,52,764,1
1,0,0,1,0,1,0,87,0
1,0,0,0,1,1,95,29,1
0,1,0,0,0,0,0,118,0
1,0,1,0,0,0,0,11,0
1,0,0,1,0,1,193,3183,1
0,1,0,0,0,1,0,360,1
0,1,0,0,0,1,16,159,1
1,0,0,1,0,1,14,50,1
1,0,0,1,0,1,11,2294,1
0,0,0,0,1,1,15,371,1
1,0,1,0,0,1,230,3936,1
1,0,0,0,1,0,27,202,1
1,0,1,0,0,1,0,20,0
1,0,0,0,1,1,47,197,1
0,0,0,1,0,0,0,23,0
0,1,0,0,0,1,0,43,0
1,0,0,1,0,1,22,69,1
1,0,0,1,0,1,0,30,0
0,0,0,1,0,1,0,3316,0
1,0,0,0,1,1,11,226,1
1,0,0,0,1,1,406,14797,1
0,1,0,0,0,1,0,18,0
0,0,1,0,0,1,11,0,1
1,0,1,0,0,1,0,42,0
0,0,1,0,0,1,0,2269,0
0,0,0,0,1,1,136,3265,1
1,0,0,1,0,1,0,11,0
1,1,0,0,0,1,181,1093,1
1,0,1,0,0,1,104,113,1
1,0,1,0,0,1,97,1286,1
0,1,0,0,0,1,221,2521,1
0,0,0,0,1,1,58,206,1
1,0,0,1,0,1,63,12,1
0,0,1,0,0,1,0,80,0
1,0,0,1,0,1,401,5109,1
1,1,0,0,0,1,14,1269,1
1,0,0,0,1,1,386,945,1
0,0,1,0,0,1,0,33,0
0,1,0,0,0,1,155,1222,1
1,0,0,0,1,1,37,543,1
1,0,0,0,1,1,11,825,1
0,0,0,0,1,1,127,1603,1
0,0,0,1,0,1,858,10507,1
0,0,0,1,0,0,20,180,1
1,0,0,0,1,1,0,145,0
1,0,0,1,0,1,19,18,1
0,0,0,1,0,0,57,923,1
0,1,0,0,0,0,0,280,0
1,0,0,1,0,1,201,143,1
0,1,0,0,0,0,50,138,1
1,1,0,0,0,0,0,12,0
1,0,0,1,0,1,22,528,1
1,0,0,0,1,1,0,426,0
0,0,1,0,0,1,257,4774,1
0,1,0,0,0,0,0,58,1
1,0,0,0,1,1,0,23,0
0,0,0,1,0,1,0,14,0
0,0,0,1,0,0,216,183,1
0,0,0,0,1,1,0,14,0
1,0,0,1,0,1,20,21,1
1,0,0,1,0,1,40,625,1
0,0,1,0,0,0,35,0,1
1,0,0,0,1,1,0,102,0
0,0,0,0,1,0,36,12,1
1,0,0,1,0,0,319,6479,1
0,1,0,0,0,1,0,262,0
1,1,0,0,0,1,0,55,0
1,0,1,0,0,1,0,293,0
1,0,0,1,0,1,0,14,0
0,0,0,0,1,1,0,75,0
0,0,1,0,0,0,175,120,1
1,1,0,0,0,0,21,13,1
1,1,0,0,0,1,0,64,1
1,0,0,1,0,1,1492,9585,1
0,0,0,1,0,0,0,11,0
1,0,0,1,0,1,24,117,1
1,0,0,1,0,1,0,12,1
1,0,0,1,0,1,0,273,1
1,1,0,0,0,1,0,1480,0
0,0,0,0,1,0,98,1243,1
1,0,1,0,0,1,0,445,0
1,0,0,1,0,1,35,299,1
0,0,0,1,0,1,0,37,0
1,0,1,0,0,1,0,240,0
0,0,0,0,1,0,0,26,0
1,0,0,1,0,0,0,93,0
0,0,1,0,0,1,33,657,1
0,0,1,0,0,1,27,13,1
0,0,0,1,0,0,31,543,1
1,0,0,1,0,1,120,29,1
0,1,0,0,0,0,76,798,1
1,1,0,0,0,1,17,116,1
0,0,0,1,0,0,18,19,1
1,0,0,0,1,1,0,33,0
1,1,0,0,0,1,76,148,1
1,0,0,1,0,1,432,26709,1
0,0,1,0,0,1,79,3422,1
1,1,0,0,0,1,11,100,1
0,1,0,0,0,0,0,552,0
1,0,0,1,0,0,17,66,1
1,1,0,0,0,0,66,64,1
1,0,1,0,0,1,0,63,1
1,0,0,0,1,1,0,17,0
0,0,0,0,1,0,433,4236,1
1,0,0,1,0,1,741,7299,1
0,0,0,0,1,1,116,4525,1
0,1,0,0,0,1,0,93,0
1,1,0,0,0,1,0,2409,0
1,0,0,1,0,1,0,16,0
1,0,1,0,0,1,0,17,0
1,0,1,0,0,0,25,14,1
1,0,1,0,0,1,334,7965,1
1,0,0,0,1,1,72,62,1
0,0,0,1,0,1,11,139,1
0,0,0,1,0,1,0,41,0
0,1,0,0,0,0,0,637,1
0,0,0,0,1,0,0,193,0
1,0,0,0,1,1,0,58,0
1,0,1,0,0,1,21,42,1
1,0,1,0,0,1,17,912,1
1,0,1,0,0,1,0,1442,0
1,0,0,0,1,1,0,30,0
1,0,0,0,1,0,0,408,0
0,1,0,0,0,0,0,48,0
0,0,0,0,1,1,40,243,1
1,0,0,0,1,1,0,13,0
0,1,0,0,0,0,0,1457,0
1,0,0,1,0,1,22,193,1
0,1,0,0,0,1,21,455,1
0,0,1,0,0,1,0,12,0
1,0,0,1,0,1,269,2825,1
1,0,0,0,1,1,0,2710,0
1,0,0,1,0,1,14,55,1
1,0,0,0,1,1,0,351,0
1,1,0,0,0,1,11,35,1
1,1,0,0,0,1,0,50,0
1,0,0,1,0,1,0,11,0
1,0,0,0,1,1,0,84,0
1,0,1,0,0,1,15,23,1
1,0,1,0,0,1,1162,17473,1
1,1,0,0,0,0,40,24,1
0,1,0,0,0,0,0,29,1
1,0,0,0,1,1,0,33,0
1,0,0,0,1,0,0,13,0
0,0,1,0,0,0,0,65,0
1,0,1,0,0,1,25,0,1
1,0,1,0,0,0,50,142,1
1,0,0,1,0,1,371,14060,1
0,0,0,1,0,1,0,77,0
1,0,1,0,0,1,0,65,1
1,1,0,0,0,1,0,1033,0
1,0,1,0,0,1,11,0,1
1,0,0,1,0,1,97,2093,1
0,1,0,0,0,0,0,60,0
1,0,0,0,0,1,19,2600,1
1,0,1,0,0,1,32,96,1
1,1,0,0,0,1,79,219,1
0,0,1,0,0,1,0,144,0
0,0,0,1,0,0,29,447,1
0,0,0,1,0,1,0,172,1
0,0,0,0,1,0,0,27,0
1,0,0,0,1,1,391,7234,1
0,0,0,1,0,0,45,500,1
1,0,0,1,0,1,0,66,1
1,0,0,0,1,1,45,51,1
1,0,1,0,0,1,0,321,0
1,0,1,0,0,1,28,0,1
1,0,0,1,0,1,27,0,1
1,1,0,0,0,1,20,69,1
1,0,0,0,1,1,0,599,1
1,0,0,0,1,0,0,178,0
1,0,0,1,0,1,0,1309,0
1,0,1,0,0,0,0,48,0
0,0,1,0,0,1,11,42,1
0,0,0,0,1,0,130,859,1
1,0,0,1,0,1,99,83,1
0,1,0,0,0,1,0,130,0
1,0,0,1,0,1,112,35,1
1,0,1,0,0,1,33,37,1
1,0,0,1,0,1,0,14,0
1,1,0,0,0,1,26,89,1
1,0,0,1,0,1,0,1875,0
1,0,0,1,0,1,125,153,1
0,0,1,0,0,1,0,18,1
1,0,0,1,0,1,470,433,1
1,0,0,0,1,1,105,838,1
1,1,0,0,0,1,87,115,1
1,0,0,1,0,1,531,8842,1
1,0,0,0,1,1,0,17,0
1,0,1,0,0,1,154,2700,1
0,0,0,0,1,1,38,27,1
0,0,0,1,0,1,0,878,0
0,1,0,0,0,0,0,39,0
1,0,0,0,1,0,26,0,1
0,0,0,1,0,1,0,461,0
0,0,0,1,0,0,72,58,1
1,0,0,1,0,1,0,79,0
1,0,1,0,0,1,0,3118,0
1,0,0,1,0,1,12,266,1
1,0,0,0,1,1,0,38,1
1,0,1,0,0,1,165,7734,1
1,0,0,1,0,1,218,4040,1
1,0,0,0,1,1,49,1115,1
1,0,0,1,0,1,0,665,0
0,1,0,0,0,1,0,197,1
1,0,0,1,0,0,0,25,0
0,1,0,0,0,1,0,485,0
0,0,1,0,0,0,127,112,1
0,0,1,0,0,0,0,963,0
0,0,0,1,0,1,0,91,0
1,0,0,1,0,1,45,718,1
0,0,0,0,1,0,0,64,0
1,1,0,0,0,1,0,119,0
1,0,0,0,1,1,167,2045,1
1,0,0,1,0,1,69,24,1
1,1,0,0,0,1,0,6881,0
1,1,0,0,0,1,0,11,0
1,0,1,0,0,1,189,4308,1
1,1,0,0,0,1,0,126,0
1,0,0,0,1,1,722,12334,1
0,0,1,0,0,0,0,766,0
1,0,0,0,0,1,0,101,0
1,1,0,0,0,1,20,111,1
0,0,0,1,0,1,0,1444,1
1,1,0,0,0,1,22,1071,1
1,0,0,0,1,1,0,13,0
1,1,0,0,0,1,39,152,1
1,0,0,1,0,1,135,671,1
1,0,0,0,1,1,0,11,0
1,0,0,0,1,1,0,1142,1
1,0,0,0,1,1,168,185,1
1,0,0,1,0,1,205,5282,1
0,0,0,0,1,1,0,38,1
1,0,1,0,0,1,0,193,0
0,0,0,1,0,1,191,5733,1
1,0,0,0,1,1,12,48,1
1,0,1,0,0,1,156,709,1
0,1,0,0,0,1,0,19,0
0,0,0,1,0,0,37,14,1
1,0,0,0,1,0,17,25,1
0,0,0,0,1,1,37,317,1
1,0,1,0,0,1,259,4807,1
1,0,0,1,0,1,0,278,1
1,0,0,0,1,0,210,88,1
0,0,0,0,1,1,164,2714,1
1,0,0,1,0,1,14,64,1
1,1,0,0,0,1,30,45,1
0,0,1,0,0,0,0,385,0
1,0,0,1,0,1,35,82,1
1,1,0,0,0,1,0,221,0
1,0,0,0,1,1,0,1357,0
1,0,0,1,0,1,57,764,1
0,0,0,1,0,0,0,12,0
0,0,0,1,0,0,112,568,1
0,0,1,0,0,0,0,2585,1
0,0,1,0,0,0,13,0,1
0,0,0,1,0,0,30,3309,1
0,0,0,0,1,0,0,15,0
1,1,0,0,0,1,0,241,0
1,0,1,0,0,1,38,2043,1
1,1,0,0,0,1,78,1048,1
1,0,0,1,0,1,0,341,0
1,0,0,1,0,1,21,0,1
0,1,0,0,0,1,0,82,0
0,0,1,0,0,1,13,0,1
1,0,0,0,1,1,81,78,1
0,0,0,1,0,1,0,6463,1
1,0,1,0,0,1,0,35,0
0,0,0,1,0,1,0,787,0
1,0,0,1,0,1,99,167,1
1,0,0,1,0,1,0,8805,1
1,0,0,1,0,0,12,0,1
1,0,0,1,0,1,1215,14217,1
0,0,1,0,0,1,0,240,1
1,0,1,0,0,1,0,1750,0
0,0,0,1,0,0,102,7344,1
1,0,1,0,0,1,0,37,0
1,0,0,1,0,1,13,0,1
1,0,1,0,0,1,0,47,0
0,0,0,1,0,1,60,996,1
0,1,0,0,0,1,0,90,0
1,0,0,0,1,1,0,120,0
1,0,0,1,0,1,0,974,0
0,0,1,0,0,1,127,2300,1
0,0,0,1,0,1,93,1188,1
0,0,1,0,0,1,160,1512,1
1,0,0,0,1,1,0,266,0
1,0,0,1,0,1,925,4012,1
0,0,0,0,1,1,147,1940,1
0,0,1,0,0,1,0,26,0
1,0,0,1,0,1,142,148,1
1,1,0,0,0,1,0,27,0
1,1,0,0,0,1,0,21,0
0,0,0,0,1,1,15,722,1
1,0,1,0,0,1,0,259,1
1,0,1,0,0,1,39,206,1
1,0,0,1,0,1,152,11,1
0,1,0,0,0,1,0,23,0
1,1,0,0,0,1,0,215,0
1,0,0,1,0,1,0,216,0
0,0,1,0,0,1,0,12,0
1,0,1,0,0,1,0,25,1
1,0,0,1,0,1,0,16,1
1,0,0,1,0,1,51,4141,1
1,1,0,0,0,1,35,30,1
0,1,0,0,0,1,16,55,1
0,0,0,1,0,0,32,38,1
0,1,0,0,0,0,0,880,0
1,0,0,1,0,1,0,28,1
0,1,0,0,0,0,0,74,0
1,0,0,1,0,1,367,4537,1
1,1,0,0,0,1,48,362,1
1,0,1,0,0,1,0,119,0
0,1,0,0,0,0,29,146,1
0,0,0,0,1,1,0,89,0
1,0,1,0,0,1,0,218,0
1,1,0,0,0,1,0,11,0
1,1,0,0,0,1,0,40,0
0,0,0,1,0,1,28,1216,1
0,0,0,1,0,0,0,16,0
1,0,0,0,1,1,0,96,0
1,0,0,1,0,1,41,153,1
1,0,0,1,0,0,551,3873,1
1,0,0,1,0,1,18,521,1
1,0,0,1,0,1,0,11,0
1,0,0,1,0,1,18,1343,1
1,1,0,0,0,0,18,623,1
0,0,0,1,0,0,31,12,1
1,1,0,0,0,1,0,301,0
0,1,0,0,0,1,0,854,0
1,0,0,1,0,1,0,3846,0
1,1,0,0,0,1,45,173,1
0,1,0,0,0,0,95,158,1
1,0,0,0,1,1,0,578,1
1,1,0,0,0,1,0,229,0
0,0,1,0,0,1,0,1051,1
1,0,0,1,0,1,12,0,1
1,0,0,1,0,1,28,77,1
0,0,1,0,0,0,0,18,0
1,0,1,0,0,1,0,76,1
1,0,0,1,0,1,60,33,1
1,0,1,0,0,1,49,1072,1
1,1,0,0,0,1,46,3208,1
1,0,0,1,0,1,0,184,0
1,1,0,0,0,1,62,2964,1
1,0,0,1,0,1,0,1321,1
1,0,0,0,1,1,0,29,1
1,0,0,1,0,1,130,142,1
1,1,0,0,0,1,0,74,0
1,1,0,0,0,1,0,14,0
1,0,1,0,0,1,0,227,0
0,1,0,0,0,0,0,167,0
0,0,1,0,0,1,15,184,1
1,0,0,1,0,1,0,14,0
0,0,1,0,0,1,76,1137,1
1,0,0,0,1,1,73,1059,1
1,0,1,0,0,1,209,1734,1
1,1,0,0,0,0,0,64,0
1,0,1,0,0,1,12,161,1
1,0,0,0,1,1,0,11,0
0,0,0,0,1,1,58,2600,1
1,1,0,0,0,0,0,38,0
1,1,0,0,0,1,0,242,0
0,0,0,1,0,0,0,869,0
1,0,0,1,0,1,0,39,0
1,0,0,0,1,1,31,821,1
1,1,0,0,0,1,277,7333,1
1,1,0,0,0,1,13,796,1
1,0,0,0,1,1,0,1197,1
0,0,1,0,0,0,201,1091,1
0,0,0,1,0,0,159,241,1
1,1,0,0,0,1,0,15,0
1,0,0,1,0,1,16,24,1
1,0,0,1,0,1,22,17,1
1,0,1,0,0,1,0,7953,0
0,0,1,0,0,0,11,288,1
0,0,0,0,1,1,51,1530,1
1,0,1,0,0,1,139,252,1
0,0,0,1,0,1,12,27,1
0,0,0,1,0,0,0,1264,0
1,0,0,0,1,1,0,78,0
0,0,0,1,0,0,658,165,1
1,1,0,0,0,0,0,728,0
0,0,0,1,0,0,20,166,1
1,0,0,0,1,0,0,11,0
0,0,1,0,0,1,0,152,0
1,0,1,0,0,1,31,174,1
1,0,0,0,1,1,0,715,0
1,0,0,1,0,1,0,13,0
1,0,0,1,0,1,0,17,1
1,1,0,0,0,1,0,297,0
1,0,1,0,0,1,0,41,0
1,0,0,1,0,0,21,31,1
0,1,0,0,0,0,91,4218,1
0,0,0,0,1,1,0,33,0
0,1,0,0,0,1,14,37,1
0,0,0,1,0,1,0,33,0
1,0,0,1,0,1,0,2773,0
0,0,1,0,0,1,343,6726,1
1,0,0,1,0,1,47,218,1
1,1,0,0,0,1,0,1646,0
1,1,0,0,0,1,0,143,0
1,0,1,0,0,1,0,155,1
0,1,0,0,0,0,188,70,1
1,1,0,0,0,0,14,432,1
1,0,0,0,1,1,109,3336,1
0,0,0,0,1,0,0,69,0
0,0,0,0,1,0,37,96,1
1,1,0,0,0,1,0,481,0
1,0,0,0,1,1,186,3725,1
0,1,0,0,0,1,23,6888,1
1,1,0,0,0,1,0,253,1
1,0,0,1,0,1,1437,15388,1
1,1,0,0,0,1,12,1338,1
0,1,0,0,0,0,0,308,0
1,0,1,0,0,1,0,26,0
1,1,0,0,0,1,0,18,1
0,1,0,0,0,1,0,1249,0
1,0,1,0,0,1,0,23,0
1,0,0,0,1,1,60,207,1
1,0,0,1,0,1,24,14,1
1,0,0,0,1,1,0,460,1
0,0,0,1,0,0,0,472,1
0,0,1,0,0,0,0,1291,0
0,1,0,0,0,1,15,24,1
1,0,0,1,0,1,0,89,0
0,0,1,0,0,0,24,0,1
1,1,0,0,0,1,23,0,1
1,0,1,0,0,0,11,0,1
1,0,0,0,0,1,65,8300,1
0,0,0,0,1,0,119,169,1
1,0,0,1,0,1,0,87,0
1,0,0,0,1,1,0,31,1
1,0,1,0,0,1,0,66,0
1,0,1,0,0,1,0,2340,0
1,0,0,1,0,1,0,240,0
1,0,0,1,0,1,102,69,1
0,0,0,1,0,1,65,812,1
1,1,0,0,0,1,0,51,0
0,0,0,0,1,1,38,539,1
1,0,1,0,0,1,1167,18689,1
1,0,0,0,1,1,75,80,1
1,0,0,1,0,1,0,57,0
0,0,0,0,1,1,15,276,1
0,1,0,0,0,1,0,32,0
1,0,0,0,1,1,182,10832,1
0,0,0,0,1,1,102,716,1
1,0,0,1,0,1,454,877,1
1,0,1,0,0,1,0,157,0
1,1,0,0,0,1,34,666,1
1,0,0,1,0,1,99,198,1
1,0,0,0,1,1,0,12,0
0,0,0,1,0,1,14,163,1
1,0,1,0,0,1,0,139,0
0,0,0,1,0,1,0,12,0
0,1,0,0,0,0,114,1619,1
0,0,0,1,0,0,0,109,0
1,0,1,0,0,1,0,23,0
1,0,0,1,0,1,87,220,1
0,1,0,0,0,0,0,62,1
1,0,1,0,0,1,197,2232,1
0,0,0,0,1,0,0,34,0
1,0,1,0,0,1,11,0,1
1,0,0,0,1,1,0,1928,0
1,0,0,1,0,1,91,130,1
1,0,0,1,0,1,114,6746,1
1,0,0,0,1,1,0,396,1
1,0,0,1,0,1,103,323,1
0,0,0,1,0,1,11,14,1
1,0,1,0,0,1,46,53,1
1,1,0,0,0,1,0,4029,0
1,0,0,0,0,1,0,376,0
1,0,1,0,0,1,226,145,1
0,1,0,0,0,1,0,24,0
1,0,1,0,0,1,39,33,1
1,0,0,0,1,1,0,848,0
1,1,0,0,0,1,44,57,1
1,0,0,1,0,1,318,804,1
1,1,0,0,0,1,429,5901,1
1,0,1,0,0,1,216,5573,1
0,0,0,1,0,0,27,117,1
1,1,0,0,0,1,0,910,1
1,0,0,1,0,0,51,375,1
1,1,0,0,0,1,357,167,1
1,0,1,0,0,1,0,26,0
0,0,1,0,0,0,0,242,0
1,0,0,1,0,1,0,454,0
1,1,0,0,0,1,23,7465,1
1,0,0,1,0,1,0,4229,0
0,0,0,0,1,0,0,319,0
1,1,0,0,0,1,0,56,1
1,1,0,0,0,1,0,58,0
0,1,0,0,0,1,19,34,1
0,0,0,1,0,1,21,25,1
1,0,0,1,0,1,106,308,1
0,0,1,0,0,1,83,83,1
0,0,1,0,0,1,0,160,0
1,0,1,0,0,0,0,63,0
0,0,0,1,0,1,165,26,1
1,1,0,0,0,1,0,143,1
0,0,1,0,0,1,32,97,1
1,0,1,0,0,1,0,45,0
1,0,1,0,0,0,0,17,1
0,0,0,0,1,1,36,2013,1
1,0,0,1,0,1,0,315,0
1,1,0,0,0,1,21,14,1
1,0,1,0,0,1,674,382,1
0,0,0,1,0,0,17,915,1
0,0,0,1,0,1,36,2614,1
1,0,0,0,1,1,0,355,0
1,0,0,1,0,1,0,78,0
0,0,1,0,0,1,347,2456,1
0,0,1,0,0,1,0,1065,1
1,0,1,0,0,1,103,3528,1
1,0,1,0,0,1,24,0,1
1,1,0,0,0,1,19,0,1
1,0,1,0,0,1,0,12,0
1,0,1,0,0,0,0,144,0
1,0,0,1,0,1,0,1621,0
0,0,1,0,0,0,32,57,1
1,0,0,0,1,1,0,52,1
0,1,0,0,0,0,26,107,1
0,0,1,0,0,1,17,17,1
0,1,0,0,0,0,0,229,0
0,0,0,0,1,0,0,13,0
0,0,0,1,0,1,0,1104,0
0,0,1,0,0,1,0,23,0
0,0,0,0,1,0,162,1536,1
1,0,1,0,0,1,0,19,1
0,1,0,0,0,1,113,3579,1
0,0,0,1,0,0,16,0,1
1,0,0,0,0,1,0,396,0
1,0,0,0,1,1,691,6935,1
1,1,0,0,0,1,27,0,1
1,0,1,0,0,0,16,38,1
1,0,0,1,0,1,0,12,0
1,0,0,0,1,1,0,412,0
0,0,0,1,0,1,284,10654,1
1,0,0,1,0,0,37,1998,1
1,0,0,1,0,1,12,327,1
0,0,1,0,0,0,0,500,0
1,0,0,1,0,1,13,743,1
1,0,1,0,0,1,23,52,1
1,0,0,0,1,1,582,5739,1
1,0,0,1,0,1,0,619,0
1,0,0,0,0,1,584,2779,1
0,1,0,0,0,0,21,1326,1
0,0,1,0,0,1,13,500,1
1,0,1,0,0,1,0,42,0
1,1,0,0,0,1,22,11,1
0,0,1,0,0,1,15,28,1
0,0,1,0,0,0,0,109,0
0,1,0,0,0,0,0,316,1
1,0,0,1,0,1,187,2342,1
1,0,0,0,1,1,53,110,1
0,0,0,0,1,1,71,3266,1
0,0,0,1,0,1,11,4800,1
1,0,0,1,0,1,262,96,1
1,0,0,1,0,1,21,141,1
1,0,0,1,0,1,18,90,1
0,0,0,1,0,1,30,348,1
1,0,0,1,0,1,536,3026,1
0,0,0,1,0,0,0,132,1
1,0,0,0,1,1,0,2750,0
1,1,0,0,0,1,0,17,0
1,0,1,0,0,1,511,248,1
1,0,0,0,1,1,0,32,0
1,1,0,0,0,1,0,33,0
1,0,0,1,0,1,0,4495,0
1,0,1,0,0,1,61,142,1
0,1,0,0,0,0,0,12,0
0,0,0,1,0,1,0,20,0
1,0,0,1,0,1,0,478,0
0,0,1,0,0,1,14,32,1
1,1,0,0,0,1,31,79,1
1,1,0,0,0,1,0,64,0
0,0,1,0,0,0,0,15,0
1,0,0,0,1,1,0,12,0
1,0,1,0,0,0,18,0,1
1,1,0,0,0,1,12,2936,1
1,1,0,0,0,1,1008,29054,1
1,1,0,0,0,1,11,0,1
0,0,0,1,0,1,0,36,0
1,0,0,1,0,1,0,15,0
0,0,0,1,0,1,109,1634,1
0,1,0,0,0,0,78,42,1
0,0,0,0,1,1,0,362,0
0,0,0,1,0,1,0,113,0
0,0,0,0,1,1,0,22,0
1,0,1,0,0,1,0,15,0
1,0,0,1,0,1,66,106,1
1,0,0,0,1,1,143,1884,1
1,0,0,1,0,1,150,70,1
0,0,1,0,0,1,110,4026,1
0,0,0,1,0,0,56,3334,1
1,0,0,1,0,1,0,60,1
1,0,0,0,1,1,29,380,1
0,0,1,0,0,1,14,12,1
0,1,0,0,0,0,60,486,1
1,0,0,1,0,1,0,11,0
0,0,1,0,0,1,388,4389,1
0,1,0,0,0,1,0,39,0
0,0,0,1,0,0,79,14,1
1,0,0,1,0,0,85,108,1
1,1,0,0,0,1,64,54,1
0,0,1,0,0,1,0,1349,0
1,0,0,1,0,1,0,51,0
1,0,0,0,1,1,0,24,0
0,0,0,1,0,0,0,11,0
1,0,0,1,0,0,0,152,1
0,0,1,0,0,1,0,63,0
1,0,0,1,0,1,16,1645,1
1,0,0,1,0,1,0,1026,1
1,0,0,1,0,0,0,24,0
1,0,1,0,0,1,20,477,1
1,1,0,0,0,1,0,468,0
1,0,0,1,0,1,52,95,1
0,0,1,0,0,1,267,342,1
1,1,0,0,0,1,0,27,1
1,0,1,0,0,1,97,2722,1
0,0,1,0,0,0,28,14,1
1,0,1,0,0,1,0,321,0
0,0,0,1,0,1,0,41,0
1,0,0,0,0,1,0,71,0
0,0,0,0,1,0,78,1031,1
0,1,0,0,0,1,0,29,0
1,0,0,0,1,0,91,1230,1
1,0,0,1,0,0,11,320,1
0,0,0,1,0,0,63,2416,1
1,0,0,1,0,1,852,9713,1
1,0,0,1,0,1,336,6954,1
1,0,1,0,0,1,0,12,0
0,0,0,0,1,1,0,82,0
0,0,0,0,1,1,0,703,0
1,1,0,0,0,1,28,14,1
0,0,0,1,0,1,0,874,0
0,1,0,0,0,0,0,450,0
0,0,0,1,0,1,0,20,0
0,1,0,0,0,1,0,1620,0
0,0,1,0,0,1,23,231,1
1,0,0,0,1,1,63,262,1
1,1,0,0,0,0,0,189,1
0,0,0,0,1,0,0,105,0
1,0,1,0,0,1,0,339,0
0,0,1,0,0,0,12,236,1
1,0,0,0,1,1,147,232,1
1,0,0,0,1,1,0,37,0
1,0,0,0,1,0,71,280,1
0,0,0,1,0,0,0,30,0
1,0,0,0,1,1,52,5702,1
